address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,choice.9,choice.10,choice.11,choice.12,choice.13,choice.14,choice.15,choice.16,choice.17,voting_power,timestamp,author_ipfs_hash,reason
0x51b9C1Df35B044b5c0099D1fD07EAb7cE38f325d,,,1,1,1,1,,,1,,,,1,,,,,100580.528648144,1704135248,bafkreif2p4skbumvltlivx5q2mhyt4nlrn2jeyuqoxriyz4hoxjddcikuy,""
0x1e90474D2E83e7B7dD45553156Beb316845E66A4,,,,,,2,,2,,3,,,1,,,2,,1000,1704135566,bafkreid6ln5jmdy5kyhc5wz5bft6ndja4kb5oedl24gftvgbdjc2mt5de4,""
0xebE45812659d8A4Fcc0703D478ABA0ba56E49D9c,,,,,,,,2,,,,,1,,1,,1,1000,1704135794,bafkreibzwpgkw5s33cczzldvd7cbsahsxlzittessyu5fxi5ixjwshvteq,""
0xcba08346895f93331caEa633efB83a9906Bd219C,,,,,,,,,,,,,,,1,1,,1000,1704135855,bafkreif7ixsyf7yhoi4sxophhtrfaw7yp7bdo43gt72azqdyrlrl5hwij4,""
0x0CF30daf2Fb962Ed1d5D19C97F5f6651F3b691c1,,,,,,,,,,50,,,100,,,,,1000,1704135969,bafkreidrxezyg4u7fxtokfw2hqajop6eh4thx4obkviqdh4zhwqqygouwi,""
0xA3aD5CFb4FF4B68e37A338Da200BA441C1850B5b,,,1,,,,,1,,,1,,1,,,,,1000,1704136118,bafkreiccwoukzmxu6ngotubzgvw3fcfkmjhzogawoz437jr5g4luwhpv7q,""
0x9e602c1920443F01Cb100a57A7F894df8Eb42f66,,,,,,,,,,1,,1,,,,,,1000,1704136266,bafkreid5tq7etmhk2373ddyc6duysswoonilosb6xiyo2m6ebjrvdjfj7u,""
0x38a03958C22065E13397B19c817E74e9477D5984,,,,,,,,1,,,1,,1,,,,,1000,1704136290,bafkreicshvaoz5xyoku6wv4tkpxntu7sw7pcv6bqveenz2wo5oxwdhayry,""
0x3B981fA5dD50237dAb6F96A417A6690B6f20FcC4,,,,,,,,,,1,,1,,,,,,1000,1704136368,bafkreifkzhnmtmygp5xpgpp6gtxv4azvy3i24uj7ldr5e2ngfh25g5kvri,""
0x3b6CCE32ba37fA5689Fab313371Dcf044ECeF536,,,,,,1,,1,,2,,,1,1,1,,1,1000,1704136521,bafkreihdzkxist6clf23wifduavlepot3b7z4helftksqc2iy5shgwa4ee,""
0x432C53218A11bEd08d238Cf84ff547CE4fe933ab,,,,,,,,,,1,,,,,,,,1000,1704136576,bafkreiaqv267uekcdmgngwxr4mjvkfexabgofwncdxj5ev5qp5egid3wnu,""
0xf9e1D1e9F22c96752356AdFd377231528c7E851E,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1000,1704136734,bafkreieofiyflektkfcubt4h6qrivj7mk4ph6tnr5lgis2pfxzjbcvku5m,""
0x6C9258895FFBE2178b3EdEfE09AF304a1e99bF2F,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,200,1704136980,bafkreidld64ptgeuvvr5netu6raqpaugbefkhlkbavvu35lv366akcxrk4,""
0x9d17Bb55b57b31329CF01aa7017948e398B277bc,1,1,,,,1,,,,1,,,1,,,1,,1000,1704137349,bafkreih5yrzgt3ydzuvyne4iupj3nrsbgq5brw2vurtx35yjkixua7gbmu,""
0xafA3E6E29D99337b166b83fB24bA17b19764B49D,,,1,1,,1,,1,,1,,,,,,,,14738.8395,1704137609,bafkreicbnfymj7atbzy5b4oml6laspscerqcppklium6kl5ipbdufbnxh4,""
0xc2aEdB7D84B168683185CC401dD2d0d9B14d1aAE,1,1,10,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1081.2295,1704137710,bafkreiccqn7gk2k53lranw3pwataaklln7ozsbv6okadf2k5hdo7coap3m,""
0xBEa26DE685Ef828b60cA53b40Ecc9Bab35645fDF,,,,1,,1,,,,,,,1,,,,,182.11389320129555,1704138996,bafkreiek6r7et5id4xzpd3pekxvooh2meyac7q3wpmelpqta57ao42dzii,""
0x3FFD0C300fa4a021364Ae7e85a7b0d3a02133f99,,,,1,,1,,,,,,,1,,,,,104.01828968389601,1704139079,bafkreiaxlf2b3dtcbc7unxqcleqklw4e2voy6iyf5i32vui5azuisrugrq,""
0x6C965b656C450259a6D4d95A2E68Fb4319EecBc0,2,1,,,,,,,1,1,,,,,,1,,1000,1704139614,bafkreif6vsm57gs3umd4vyawgy2dex4lvlsrw6b7qnyr2dvg5f47rwmloi,""
0x8dA48e5846c06B558970ACd42EDc7Da8799481E4,,,,,,,,,,,,50,,50,,,,1000,1704140047,bafkreifyj2gaspi4u25isszc6ghfj2qzkifhtd5awahuwiiv3tswcrl6hm,""
0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,,,,,,,1,,,,,,,,,,,1000,1704140143,bafkreidze7azjnmc7hm6gn3ijwnwnzxa4za4yp7grs6rahu7xmlqk27eei,""
0x2AC6A3561a43f06d62602eF9728C2B9eEc393326,,,,,,,,,,,,50,,50,,,,1000,1704140264,bafkreieyrbercjxcjcqb4e6yuq3mfy6dhdizlfhpaidl5dftk7fdfgfxyu,""
0x583bBaDA56bb535BCBb31877A620A6ff2A25CeA5,,1,,,,,,,,1,,1,1,,,,,1000,1704140579,bafkreicn5gaic5rf3i4l5cuzp2hdw3njc4vowvrkmfzj4mkzg334vody6m,""
0x752a1ec2358082D1e648e4FdaCcc41d321d9Ff6B,1,1,,,,,,,,,,,,,,,,100,1704142060,bafkreia67oegxw2rxv3zdpntgspvu7dr3zf2serj3dcwvvddurnt66k7nu,""
0x25FA68A4c340202737EDBC67fD1a2Ec8DE872dB6,,1,,1,,,,1,,1,,,1,,,1,,111,1704142236,bafkreicvpo75wgwrudwrlvmfefv3w7yr3jaqjxpghrymjxl3r7uns5egxy,""
0x30C7F4F7504D6366916f669cd8E731ED4dF6C702,1,,,,,,,,,1,,,1,,,1,,101.00000000000001,1704143596,bafkreifsfstn7hxew4j25ig5yjzfxtmheiltwf4fzkfuz4dscg2iwp4g4i,""
0x1bb216120E8F939f520C610Bdc3C88aDAc4b06f7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,541.68444294,1704146827,bafkreib4zr4ty4gejhcr3tmtxpvujrebhtrp6k63ulflp2253d46krlkam,""
0xb3313b023e68CdA95d7B625200e1B0fE6335A0c2,,,1,1,,,,1,,3,,,2,,,1,,1000,1704147038,bafkreietgp7yvxxm3wbkmmve6gfb2tfdtaiecbnzjygshwrc3pk6glk73e,""
0xd1a5b91957530E1B3e9cfac1543467C60c352F69,,1,,1,,,,,,1,1,1,1,,,,,1000,1704147809,bafkreiblufc4iluut3qcqjrv7v4tbwbm5ghex5ux6enctghvp5fauyr764,""
0xE77ad9c5af60332D24E5531B51A6B7f61D0B8703,,,,,,,,,,1,,1,,,,,,1000,1704148298,bafkreic47uapsffl6hsagb2xzki3djvrz3mu5ee4psgp2gmw2hspoqk2rq,""
0x839395e20bbB182fa440d08F850E6c7A8f6F0780,2,2,,,,2,2,,5,,,1,,,2,2,,92373.94857469834,1704152798,bafkreig3ig2hi4uj7toyj5vwbblf37b5jgz6ijngf7ysez2fpchuw3cmky,""
0x981E7512e87D2F7228D3F03b65950EB6A1b21baC,4,,,,,,4,,6,,,,,,6,,,151618.31852759997,1704153297,bafkreih7sgvm5rnxh3c7zxpbfjwz4npb46rfyzfjjmvrlmsq5i5jqxw2ym,""
0x770569f85346B971114e11E4Bb5F7aC776673469,,,,,,,,1,,1,,1,1,,,,,1000,1704156798,bafkreiemn3w6pqtvmlppd6isq2areniy6b2qyaq2bstiqrec2mjjekrzei,""
0x41fD941BB20990B5BEc8CB424f19397254707981,1,,,,,,1,,1,1,,,1,,1,,,517.60815935,1704157734,bafkreidjldtvdoriazwva2ccexhoojak4tjqdazvfp3k2blrdj4cr2hu5e,""
0x7e651F5f597436cD0fa941F5FF2cD45Ef3F2Fda8,,,,,,,,,1,,,,,,1,,,109,1704166301,bafkreic7gykjcazsen6pkxs2xg24s3hgpywwlhvvllbmunhrj7iornouey,""
0xbC1500dAafF721f626Ef1a4F1a8C4e333648c5A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1704166835,bafkreicyqtrpc4lth3pqhiqztdwrpl7pw67ilgixxpdxmirhlyw7234qvq,""
0x3bEcE46eA4cb308b1B8D8f50cB1728D6A4a20808,1,,,1,,,,,1,1,,,1,,1,,,990,1704178968,bafkreifpsfvjkarum63dj2lqhn5vzpjql5ayf5kwc3ewter5lsfuq5c5ce,""
0xc42c77b6B2A2B220b9502F357bBf51334Db3C93f,1,,,1,,,,,1,1,,,1,,1,,,990,1704179192,bafkreidtkrd2ntiqblkenk222xgidyn3qjvmtrvrfbbm5tafrob6sgaham,""
0x4506568E4733F3062CfA9cdb952Ba7904Fc7d8bb,1,1,,,,,,,1,1,,,1,,1,,,999,1704179237,bafkreibmu6uqrufyoxumk3ztrc6gt4ljkfdvjalavv4svsnersicmafdp4,""
0x8D247f4Fbbe81429d3D164a5c9Ae0063210edBdC,1,1,,,,,,,1,1,,,1,,1,,,990,1704179293,bafkreigqswl4j4b73csruram2edmcw6lmkkmulco23begjyrpiwoihbetq,""
0x841AD0AbAb2D33520ca236A2F5D8b038adDc12BA,,,,,,,,,,1,,,1,,,,,133.7,1704181057,bafkreigc4jjuzzcebcfh6sedormjznqe5zc4gorxbl4gry3rvotblwbwre,""
0x4eFFbA37E8C7e34Fc4241995b3380F2B9033C99f,,,,,1,,,,2,1,,,,,2,,,1000,1704183854,bafkreig7mcjfcuiizxvqc7fkvrpvmqzt67cto2rlcfyqffj3zoyq5f4diq,""
0xfE1552DA65FAcAaC5B50b73CEDa4C993e16d4694,,,,,,,,,,,,,,,339,,,339.08547415,1704187045,bafkreig7jiwd4264m4masxkw7qxl66ucq3usrn4ydxqrc4ksgrj3jr7w34,""
0x5d9fbd984B9CeC714a4B14c38Ea83bBC82d06d69,1,1,,,,,1,,,1,1,,,,,1,,500,1704187116,bafkreihjnpmzlb34nj55dxhhmkkn6rolzxgxjeb5vppq2zsd337ekgzx6e,""
0xC28D2fDFE6d5a482d32f855457Bb5F8cAcdB32b1,,1,,1,,,,,1,1,1,,,,1,,,100,1704187673,bafkreibdc6dlttmrb7pbq3jku7dbv7pgoed7zc5ho4ghhcibpxtqoeekjm,""
0xa305B293e44A82f3Cd489b5fB26084647bb5D8ae,1,1,,,,1,,,,1,,,1,,1,,,100,1704187758,bafkreibdrdtmpp55edjk74otee5lrpeift7ubtv27jk7pguvx6gcqj5n6a,""
0x58d7d9c971A613117E493062bEC1A6A5484f2780,,1,,,,1,,,1,1,,,1,,1,,,100,1704187799,bafkreibnt3adjazodpe7r3lbcldloner7zpwbtryxcfisvcg3n7s2ihgyu,""
0xb35E0a0D00c640ab75fAD3cf3B83264bC64D23eC,1,,,1,,1,,,1,1,,,,,1,,,487,1704187837,bafkreiaxcwh3m2urpit7wqf6lwloc222hwkvfap3zz4dwnn3jpttywvfwe,""
0xF911f24D3033e6E0948020ace70C003943D3a92e,,,,,,,,1,,1,,,2,,,,,8619.46075027703,1704187986,bafkreifg2waqewxh5bs5ooddipnethitdij6cnuoqa7uaxe2xujd2gxtp4,""
0x2B888954421b424C5D3D9Ce9bB67c9bD47537d12,,,25,25,,,,,,25,,,25,,,,,1000,1704194752,bafkreidh4koc5ue24yayp2r5iqobwd5jf3ggdf27hrlkoazzjtjnn5sqti,""
0x6F219Bd1167568aB67494A9067CbbB5679bf0022,,,52,48,,,,,,,,,,,,,,46359.05031722,1704195086,bafkreifvsyx2tiivv2yu34ycvzb4fhhkcrcwtgfstqxtschsfccpgy57my,""
0x8A8C879D39A74fCE0593714956bB7Ed048A5c1BF,,,,,,,,,1,,,,,,,,,1062.8425350078523,1704195933,bafkreih2tznwkqakkt4lff43ect6avftnr24mnviv5tjeh2c3aj2gs7bqa,""
0x2df292AF809Fd693D94C7D17E36BE352e15Bb98a,15,15,,,,,,15,15,25,,,15,,,,,1000,1704199346,bafkreifyrhrrtwtjabwvmpvuekaupfqfdezybtxgo2cy4nwzvtgr5lcg2y,""
0xa77294828d42B538890fa6E97AdFfE9305536171,,1,,,,,,,,1,,,1,,,,,251.42,1704200711,bafkreicu6dflfojta5rduwxg5nfydhigpqorvyfudqzcxjvvsfthuvsg5e,""
0xdD7Fbd024e7e484d41d14936a44709992C8A1e07,,,,1,,,,,1,,,,,,1,,,1000,1704205990,bafkreicxqoxd4omqrentihhr3gmonctrdff7g7gm7fmn7tasimqp6ugjx4,""
0x4dD6720D2Bb8721A46bdF9a528704164578E03B9,,,,,,,,,1,1,,,,,,,,1000,1704206219,bafkreiaqjv2jsjtu4ckuvl3yaci4za2upf57ifrlwercj5kdzttjbugiui,""
0x33f6EE932cEa603Fafd6854827259bE172C91Da4,3,,,,,,,,,1,,1,2,1,1,1,,1000,1704207269,bafkreianenwpwkr4beac3hcfttrsmnoxjkmge4uhsxngmcv5f2nyd2trie,""
0x7E52082fd8ca9025E7E2C4Da3fc7C4FeF9Fd9706,,,,1,,,,,1,,,,,,1,,,100,1704207470,bafkreieymbdld26dqaz5ayybmie4lme2lcp4ebbtsfp3jqs4u45dslfrh4,""
0xe308eE20eE2528830f53364E84B47e0ed08d4efA,5,2,5,7,2,3,4,2.5,10,6,2,2,4,2,8,3,2,1000,1704207472,bafkreieq7fmhyepbd5kwyr6dzccmi6m3q3bvr6o2xghy3ugg6lxsfd2j3a,""
0x104AF6c440D274a4abCb353c0Ab85DC2f911e074,,,,,,,,,,1,,,,,,,,100,1704207482,bafkreignrlwj64dt7quy6wj247lrqfpfgywh3lh6falrevi62d42vhjdie,""
0xCC3d7F9fE6946979215A901BbA385a88FdabBBf4,1,,,,,,,,,1,,,,,,,,109.5,1704207547,bafkreiayloq432ot36mkyhm6vlbaqprhzcs66usl722c4ljhkapcpfrbim,""
0xb8347063596445f5769a199bCF39372665D92673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,143,1704207682,bafkreidtn7sdh3objnn5nyg3g4ouqbcwlnovijrzk3uwxjsjwuespf4tce,""
0x316491AC016B00Fa774062BC278f7c9b21AdF627,2,1,1,,,,,,,,,,,,,,,121.863,1704207722,bafkreigi5frnxz2ttjjqfoogkamsnd5gwz6scku3x6vrjhap6kl5yjehk4,""
0x2E7ADf775D354bc8Dff550deca0A9035181f61CE,,,,,,,,,,110,,,,,,,,109.875,1704207765,bafkreifrcv7hnmhich375lrjoqxxihhhufyzvsodxa33os7gsoa4lxa7yy,""
0x8e7D20638947132B0e6E1aFdE2da1B103aFF9280,,,,,,,,,1,,,,,,,,,120,1704207768,bafkreifzij3edmr3jib7dnab2ruqqaot6e5zhfortlq7cvxuadxjwi75fi,""
0x9A387307F7508DE113092BaFC5CB4B3AE0706521,,,,,,,,,1,,,,,,1,,,113.77,1704207795,bafkreidubkbqua3nfeujzsemhuhydxh754agbv2n5p4oihryqmijirwsa4,""
0x8c79A3252D1ca011dd1be1D8D9dDBdAA9f445D14,,,,,,,,,1,,,,,,1,,,145,1704207821,bafkreiewcnvv5wv54jntqz7si2u5w3px6n5ntowilsn4mjxggy6i4wnqpe,""
0xd98aD1Fd4aa0E1c876d91968D1385aa9E1Aa98df,,,,,,,,,,1,,,1,,,,,110,1704208486,bafkreigthjuz7ptcstxav4razrzm66547elq6t4xjvtgkfedqeywaebjqe,""
0x8bfcF8cb383149D4Ef37e7A609cEc195CDCbE099,,,,,,,,,,147,,,,,,,,147.1,1704208847,bafkreiccyyeb5opajrgkvllp3op3izetayoxgkdgogwc2a5bcjmjclur5u,""
0xB9573982875b83aaDc1296726E2ae77D13D9B98F,1,1,,,,,1,,1,,,,,,1,,,1000,1704209017,bafkreifjzkosxkikfuhceuietx7uzz7rw4j7exb5yufpmjlsulgjlilyxq,""
0xc191a29203a83eec8e846c26340f828C68835715,,1,,2,,,,,3,1,,,1,,2,,,1000,1704209162,bafkreidmhetjrfbatkyqbmeou66kea457rqa72bit5a6o6ibunpp7daswy,""
0x6c3F373Baec5D2d0Fb3C82C4f3Db5E48873ae363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1704209470,bafkreihdtsdn7poefxs43yoxzcxna3hnz2y5ynp4mw36smp2zv7jqgtzte,""
0xB68da7fbF71383Afab240839287878539cFFf20b,,,10,,,,,,,,,,,,,,,1000,1704209765,bafkreigfln5d5r3genffp3nefyomqdn4mq5lg4phl3rr5ev2hrxec22j6m,""
0x954F716e6de059360d278B773138f8e046696721,,,,,,,1,,,1,,,,,,,,1000,1704210612,bafkreidi6eg2qcvbsggxgd3f3pgyonsxof4yopjhz52ljf2kj7glqhr2i4,""
0x07506a5F48D71fDB34D3900fB086D43EF1B58FF9,1,1,1,1,,,,,1,1,,,1,,1,,1,100,1704210722,bafkreicyb5gocvaslaqwhj2rjkabyrykyxzlx3t57tsin7z6z2s6oi6o2y,""
0xB26B5137BE5A7bB991Fa63A36a8EaA3daF394B7b,1,,1,1,,1,1,,1,1,,,1,,1,,,1000,1704212450,bafkreidl7prrmq6s2aamk6edjxcmzsltecltwokyokuhsvwfdcpphtz7je,""
0x002B5dfB3C71E1dC97A2e5A0A7f69F3e7b83F269,,,,1,,,,,,1,1,1,1,,,,,150,1704212740,bafkreiewmgpj2z5dajc3lajuomprbuf356yr3vtidjgndnlxwsjty7vpju,""
0xaF7610578F54c7De7563655AaF461E2CbeCB08C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,1704212815,bafkreih4sw4gg5sxbrpr2mnu6uhtrgaefwwbvofan4vtevq2bsjws6za3a,""
0x719028736f10164c838Ef129936779eD739312f2,1,,1,,,,,,,,1,,,,,,,250,1704213209,bafkreibev2mazz4szrpunlfe2vqlmzuzw65pruf34kjcdrwcaifduwrofa,""
0x47ea9e812f39bc26F95Cbf1fc36230558492133d,,1,1,,,,1,,1,1,,,1,,1,,,101,1704213666,bafkreie4xw63rblcx7gp6hy3znssuuto27tcqr7prmol2ffklxtsok3iuy,""
0x187089B33E5812310Ed32A57F53B3fAD0383a19D,,,,,,6,,,1,,,,1,,,1,,1000,1704214248,bafkreidyepdpvbmtxgpuhudb5cvpbeirj6xqevofodh46je533oj7c2wsy,""
0xA9c96d71e9C2d499f424b2A490006e8D92225222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,1704214517,bafkreiht4ndy77yucres7aowmyjujaiose5cnk5nhepvsc54lbvvv3outq,""
0x2bC12061C8912505978472C21d4a23dB43AF62aA,,,,,,,,,1,,,,,,,,,101,1704214827,bafkreihohk3hvlxiy3tjfwjxycgtkpp34ir5rrnchdtvbxipenykp3m6l4,""
0xE8e182dA4C2514527296B9Ca1115c25058078Fe0,,,,,,,,,,,,,1,,,,,130.885,1704215551,bafkreie5uxfwpep2cmiosuo56qja7cykgffxeidr7rnf5c6bq4alx3bda4,""
0x2dd2036C9Db2ADA2739509AF0047c00C8b9291EF,,3,,2,,1,,,2,1,,,1,,,3,,1000,1704215806,bafkreifnp3t3rqcefnbh5j6m66pb4ea4sbs4wz6fm5ckpyvfmntppbgtdq,""
0x55F5601357f6e0B10a3386914c93916c6C9A368A,24,6,2,2,1,1,1,1,3,,,,,,,,,100,1704216164,bafkreif3gulmjjxafhtuh6k4zb2h2r2fsr3ezqfasbjs2o4dusm745vmka,""
0x884Ff907D5fB8BAe239B64AA8aD18bA3f8196038,,,,,,1,,,1,,,,,,,,,1000,1704217721,bafkreieooag6wajwo6vaveegka2vudpumoqcnf6byurvi42unv45tu22ym,""
0xb150c9bEd10a8C62997d58a81c4e1fA75160643e,10,,,10,,,,,,25,,,,,,,,1000,1704218589,bafkreiaspvep3skg7yww2cblw7p3buebtvpbazknjktrzzw5sodiyqkrlq,""
0x22bAac1E95efC010E35D5eD643BB16c9dB254a11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,135,1704219017,bafkreidlba7ihcymunsoz7avuq4eimak37sexxzptwgzrgg2s66abtqiei,""
0x212647c56BA10ee429a838bc567dFb03A8D054Ba,,,2,2,,,,,5,4,,,,,,,,1000,1704219037,bafkreiadjoqii2tgrr7evn5lic5rdybdtxktc4y3eonwfuai5gznahzpxa,""
0x015122A625b45f68E6D795C0Ab99fC7107e4c3B9,,1,,,,,,,1,1,,,1,,1,,,1000,1704219803,bafkreibb7sdwoa7b2h5fxtay3o3ctakjxsb274yhsk4tq7bd4zc2uc3jfa,""
0x7537Cb0AEe6a3483a7601ebf1084eD4df73166Ab,,,,1,,,,,1,1,,,,,1,,,100,1704220697,bafkreicte7sjc653nsbwvq6l2svanza3weqiqs7l7dhprdgbvgihvm4nka,""
0x3Ae33A504795aEAac835e3f5060F167f2895F3F7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,101,1704222635,bafkreieoogzmv3jltovdez4zec3wghetmr4qwfiv4li63qzfpkaouxzgd4,""
0x3df13B9bd79158f0cccDDd0833cF774178e3d2e9,,,,,,,,,,,,1,1,,,6,,202.36008238176817,1704222893,bafkreib2pm6uxmrpzq2w5ylxa63rd2mp4gvsfolfabfri4v3fcz67u3nwe,""
0xbb4D885fD41c807e8eCC2dD9e6295a7F96Adb0EB,,,,,,,,,1,,,,1,,1,,,101,1704224442,bafkreigaahulffps7ttbmt4wul36tuj3gklexarvkbxlqzv5btsutjqkqe,""
0xFB40932271Fc9Db9DbF048E80697E2Da4AA57250,,,,,,,,,,100,,,,,,,,1000,1704224881,bafkreiakcokkpjwiki7jyddoda7qmt3qwtbzdrez2zujeqcfkeyge2d7cm,""
0xE36BD8C15a83b89E2E49806d7312846069755C63,,,,,,,,,,100,,,,,,,,1000,1704226043,bafkreib6re4r4op6tj24bnsks2uaxjsfytpf5gppp4gdioiv3lsqkbadqa,""
0x073a360C372FD51Bd6E56B4a4d73790fDAec4641,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,101,1704226596,bafkreictvcw7zoxjspe55qsb4bhdayzljpxaogkaml6qpqifbmoqr4od4i,""
